,heart_rate_mean,blood_glucose_mean,resp_rate_mean,stress_mean,blood_glucose_std,total_steps,resting_heart_rate,total_kcal,sleep_light_hrs,sleep_deep_hrs,sleep_rem_hrs,sleep_awake_hrs,act_generic_hrs,act_running_hrs,act_walking_hrs,act_sedentary_hrs,A/G Ratio_value,ALT (IU/L)_value (IU/L),AST (IU/L)_value (IU/L),Albumin (g/dL)_value (g/dL),Alkaline Phosphatase (IU/L)_value (IU/L),BUN (mg/dL)_value (mg/dL),BUN/Creatinine ratio_value,Bilirubin Total (mg/dL)_value (mg/dL),C-Peptide (ng/mL)_value (ng/mL),CRP - HS (mg/L)_value (mg/L),Calcium (mg/dL)_value (mg/dL),"Carbon Dioxide, Total (mEq/L)_value (mEq/L)",Chloride (mEq/L)_value (mEq/L),Creatinine (mg/dL)_value (md/dL),"Globulin, Total (g/dL)_value (g/dL)",Glucose (mg/dL)_value (mg/dL),HDL Cholesterol (mg/dL)_value (mg/dL),INSULIN (ng/mL)_value (ng/mL),LDL Cholesterol Calculation (mg/dL)_value (mg/dL),Potassium (mEq/L)_value (mEq/L),"Protein, Total (g/dL)_value (g/dL)",Sodium (mEq/L)_value (mEq/L),Total Cholesterol (mg/dL)_value (mg/dL),Triglycerides (mg/dL)_value (mg/dL),Urine Albumin (mg/dL)_value (mg/DL),Urine Creatinine (mg/dL)_value (mg/DL),clock_visuospatial_executive_time_value,delayed_recall_with_no_clue_time_value,digitspan_time_value,memory_trial1_time_value,memory_trial2_time_value,moca_abstraction_time_value,moca_orientation_time_value,moca_total_score_value,naming_time_value,repetition_time_value,subtraction_time_value,cube_visuospatial_executive_time_value,lettera_time_value,trails_visuospatial_executive_time_value,moca_combined_mis_score_value,memory_trial1_value,memory_trial2_value,moca_abstraction_value,moca_orientation_value,naming_value,repetition_value,subtraction_value,Rate,PR,QRSD,QT,QTc,P,QRS,T,Age-related macular degeneration,Arthritis,Cancer,Cataracts (1+ eyes),Chronic pullmonary problems,Circulation problems,Diabetic retinopathy (1+),Digestive problems,Marijuana user,Dry eye (1+),Glaucoma (1+),Hearing impairment,Heart attack,High blood cholesterol,High blood pressure,Kidney problems,Low blood pressure,Mild cognitive impairmen,Multiple sclerosis,Obesity,Osteoporosis,Other heart issues (pacemaker),Other neurological conditions,Parkinson's disease,Retinal vascular occlusion,Stroke,Type 2 Diabetes,Urinary problems,ABNORMAL,BORDERLINE,NORMAL,OTHERWISE NORMAL,cube_visuospatial_executive_value,fluency_language_value,lettera_value,trails_visuospatial_executive_value
Bilirubin Total (mg/dL)_value (mg/dL),-0.2001050849632421,-0.03730905396853114,-0.03273691949386383,-0.19148073897758078,0.01371652070120305,-0.04766454008558654,-0.21871773790209575,-0.05285269440301684,0.08359931549300247,-0.03137277486210469,0.08056085215595411,-0.0231805574692246,-0.01774960422509959,0.0017868889480344209,0.1284808784102226,-0.08421645881021299,0.24366009673090427,0.14460319584381487,0.10558852394848013,0.18149620395806115,-0.04761149024022883,0.030258257885126334,0.0661496398996528,1.0,-0.0056561654090840725,-0.050505102208365994,0.0654703078450751,0.04549196812598589,0.058288677980348126,0.002972846916793417,-0.18655432768724076,-0.02607285717258508,-0.004458549612640773,-0.01691478275905962,-0.1395430278459227,0.025673361799521083,-0.0416022246097203,0.10694123178921877,-0.14611005540161306,0.0029918463547195053,-0.0031015916948908605,-0.05720944891474489,-0.023950350644010004,0.06365277956107414,-0.005452371523832641,0.02306655195900083,0.05660792366234101,0.024356287398890997,0.04853889530439101,-0.012997549938605532,0.021969933579664345,0.025763874118634157,-0.011253414322442453,-0.06796669855294359,0.060555202370064336,0.014860961749874856,-0.059870889097136004,-0.018286988693862118,-0.05085485813380146,0.01135943992352242,-0.0055674363243712836,0.029832505604184042,-0.011257180089739905,0.044120584533933846,-0.12772990949809748,0.05531359973134901,0.05669083709493314,0.1276377009115099,-0.02008526940922753,0.034593720623038816,-0.03429188080032939,0.05888936453077847,0.003596621704371257,-0.0633519366874681,0.07286714334358843,-0.024727802435069696,-0.08715417220275914,-0.020981430925489,-0.0279948534239194,-0.04447376570313976,0.010010097632155955,-0.04787402771001759,-0.005352919725625217,0.05492471713005239,0.011619500309095452,-0.061964754061689144,-0.07966709662442062,-0.06836270958915366,-0.03408358505749735,0.00949467666868963,-0.0050845890330963785,-0.14889312385838685,-0.007805922910100256,0.023596423337794607,-0.0277443696054787,-0.0030167414620411222,-0.009529191728017257,-2.1892470608913817e-05,-0.06804353558236931,-0.019522457155374224,0.0043230321119150945,0.0,-0.12259842021739113,0.13152339979656336,0.09782347975640864,-0.0061730830496672115,-0.005021896636321059,0.021125051539153495
C-Peptide (ng/mL)_value (ng/mL),0.1436647689197912,0.1739312891204737,0.17294877837791367,0.12011310499941001,0.1320806145608152,0.046637225222544196,0.13440174506337496,0.07538418308804766,-0.01833765326351603,0.10124223751369893,-0.03886104034281971,0.07972143296369615,0.068333184459902,0.01985106604119776,-0.01789105449911475,-0.05896214419683626,-0.026713307813179727,0.12691706409540382,0.08073361692516609,-0.253436464922076,0.06300314091947075,0.24138264850807553,0.015014579669521341,-0.0056561654090840725,1.0,0.10592954655748804,-0.09398950120890807,-0.20336189234256632,0.10510424409459306,0.22266892441874114,-0.029763542074237082,0.16446487189115427,-0.2958609990137956,0.17879365664969743,-0.20555283090756074,0.02776259818763817,-0.16316116863738025,0.023925134792047695,-0.22730936511788344,0.11075464619646355,0.02843273153859732,0.06522670940327682,-0.05478047308001458,0.08855349948303463,-0.00890918527126125,0.05791484587363498,-0.0794039489774075,0.016689554824178943,0.011055204848027255,-0.05489422275800822,0.023568238215661726,-0.005142954075737454,0.03473625296758792,-0.015080196037955605,-0.04698422706103449,0.01390894259579729,-0.12017019299525052,-0.030611807605340817,-0.011119626229601083,0.035256499892292216,-0.023444015114208783,0.018652985393776793,0.07302713531527717,-0.012061530583610381,0.20683754423152026,0.10394261272301199,0.128121532865402,-0.1011228708066146,0.14024417790078544,-0.043756170657183416,-0.09405407338554371,-0.0377056351422484,0.013474495456374098,0.014905742514465591,0.07204708724904435,0.07372957942827202,0.06929365649245824,0.026894536859061006,0.08761273965028928,-0.03666767959897056,-0.0037069295934057116,-0.00859796518785119,0.012617938248132224,0.06562210224240386,0.08418596916578888,0.12046976057176231,0.1525044196080906,0.13576980099937933,0.002042092517849044,-0.011215093974404754,0.016461279001257066,0.1300384913302799,-0.0451474266268635,0.08648965449342251,0.03367606820841069,0.017941259948344772,0.03651343502574496,0.07630048887651973,0.18888874401636097,-0.04369985294547759,0.08245237771064867,0.0,0.015616702031412336,-0.11172612032589639,-0.04793550513229288,-0.08598025922808496,-0.04353277152568793,0.009320961465127228
CRP - HS (mg/L)_value (mg/L),0.12667020525585007,0.13613227524541108,0.10934025238026537,0.12867948743768276,0.12877919471912985,0.05923129142470696,0.12690938271620628,0.05896616800821487,-0.05880052978756259,0.0473891365946861,-0.08000275603403295,0.051622854570958554,0.08177501238652506,0.026743363289974557,-0.047430082682280314,-0.009778285739067092,-0.12428437572052983,0.07802440378773949,0.039605611085216874,-0.1494262465230877,0.11324482169921411,0.08055202174771603,-0.03556507731233949,-0.050505102208365994,0.10592954655748804,1.0,-0.011101235432689196,-0.06090170310714215,-0.015729168248392652,0.08695609440613336,0.1373746638602725,0.0765465716559291,-0.14623900122139263,0.09995237874565278,-0.06730971174045905,-0.10258447602567161,0.019567043721089406,-0.03623419496111853,-0.0696662364033016,0.06804353759987043,0.0627169789506046,0.08903296778277892,0.024028224595318143,0.09584049743356539,-0.006461756743695868,0.01933229024141485,-0.06049766078093229,0.012642482967095558,-0.016433855102281035,-0.1546659846940437,0.04277955197168029,0.020086611970786806,0.05184413970414458,0.06241627016690497,-0.0657115054775193,0.027692880523761974,-0.11802899264245817,-0.03730636324640886,-0.011596344984034612,-0.07353148620297806,-0.023624975013050598,-0.0351923288379481,-0.00891203341761872,-0.10505578989663716,0.1176713730182011,0.026692316469341202,0.026372083144845525,-0.08062296278477725,0.021652921774073883,-0.054595665575459904,-0.048132410538291814,-0.046940883152286166,0.007169177807758933,0.034948510055778204,-0.05472794275554883,0.027315061924393712,0.05618740518769882,0.056568250301431415,0.07533988157695476,0.025756690877245317,-0.047431283565445216,0.0029188244022925625,0.029535207274207716,-0.028604610173541923,0.06198661262824367,0.08784384000562272,0.15831591049805133,0.058992930612579084,-0.01199568591067543,0.03233556089333659,-0.007029917447672154,0.12379130336050172,0.006180930048757813,0.010371865439200583,0.0036550565768285297,0.041872233504347024,0.03395605184373849,0.025221989980458163,0.169125756112273,-0.014931360564279607,0.04407679222769075,0.0,-0.06129638527973606,0.014315866346423262,-0.12901381416848162,-0.02814659352974757,-0.04743746362751309,-0.07005608235475223
Calcium (mg/dL)_value (mg/dL),-0.01744926949029513,0.04967352879894158,-0.05684172291434589,0.03315188409155621,0.04766203772236459,0.002452076970363552,-0.021197065680815953,0.03720147689026854,0.020109548821629426,0.005656102569801465,0.01737368482408452,-0.015443405577578399,0.018293136579781284,-0.061694567331334646,0.07474826054807283,-0.047373131923099276,0.12129926832748122,0.03894500227800104,0.045171321125936546,0.45634992130627183,0.024236305339367197,-0.06071675336899857,0.07487632430864231,0.0654703078450751,-0.09398950120890807,-0.011101235432689196,1.0,0.24526714073715009,-0.2562828569874905,-0.12776201210831234,0.06805407969577468,0.0013331045477659466,0.16732133869752067,-0.02606246180383974,0.06979902931585887,0.02704790118296288,0.32193997345219755,0.04043000420416589,0.11580692062598807,0.10803419962515132,-0.0433375305974881,-0.030353494003157004,-0.036306686870658564,-0.034445313855315095,0.014987063192600984,-0.006135978942250622,-0.026515715146098864,-0.03272969884990303,-0.07709949076447142,0.13835534316233125,-0.022166885469343138,-0.07445104692679234,-0.01048070952166956,-0.019846526060021148,-0.04644824305799442,-0.057501952003842914,0.004705558220045611,0.09683611911474435,0.0737216492434322,0.13546351761798145,0.06899965500394777,0.0646675298304507,0.07987606173253041,0.052115771186454385,0.027529802124445633,-0.014159544919454451,0.021281950685622723,-0.015950051481347777,0.016064998359001003,-0.03233334123920702,-0.0274272600521202,-0.01798051125459568,0.020098092652015825,0.006915367456343842,0.001307041298568238,0.031144135343072903,-0.001244066569626087,-0.05538185001754649,-0.016065959347059008,-0.03910734388965512,-0.046746262351468316,0.09475247132524822,-0.006204286030658476,-0.0193131374483077,-0.011435755348120694,0.04855004916629047,0.04707317641194534,-0.024383622755731433,-0.027947408201148282,-0.011255397099448299,-0.028230752515036393,0.009005727962818824,-0.030503957311274504,-0.0883403803251004,0.01997220629324361,-0.03456883218019223,-0.019889681236768632,-0.07078607130919083,0.03373663797949958,-0.031539985180991055,0.09742455440184561,0.0,-0.046672506136577196,-0.06219812757243335,0.10364747680161797,0.10845292392269584,0.04066267757703308,0.09473872900476416
"Carbon Dioxide, Total (mEq/L)_value (mEq/L)",-0.15230372358052285,-0.1060806375255355,-0.09317606963151441,-0.14619571178570806,-0.07964223263924981,-0.11281890408772693,-0.12899980434037217,-0.09025741929205314,0.0814546533328511,-0.010046796668032383,0.013390991611384314,-0.02073025174100642,-0.029203562252269177,-0.028142052842951692,-0.05139805651444018,0.08400208113963943,0.14658798764095535,-0.03691551811004338,0.014030105568608828,0.20648370598941815,0.027255298194432894,-0.2611929630396791,-0.05843676563709566,0.04549196812598589,-0.20336189234256632,-0.06090170310714215,0.24526714073715009,1.0,-0.2914064367492086,-0.20260843386493513,-0.10194652858719998,-0.10052926353255506,0.27616462216106447,-0.07111540710006041,0.09551865939028398,-0.04741741828889857,0.051676644036274116,0.11436556020470062,0.14209955051037615,-0.06935199586074213,-0.019515239715413142,0.013707067614726795,0.021231725073810506,-0.015522484189679317,-0.020604220192103437,0.03119410831299251,0.02529947376570624,-0.015242346460653302,0.03248498253661243,0.046582423450210936,0.027060810915033755,-0.06372844363387803,0.015382636165872142,-0.0032638654317105084,-0.031416754940944,-0.007509856251828413,0.005189233378263265,0.06344594034175689,0.028361877921245116,0.04042696873267404,-0.0038771506973857644,0.030055782382477927,0.0682351914501802,-0.018033441592438634,-0.1349842188725377,0.01733316582379005,-0.00789538996130941,0.13319050559092185,0.025383880005009154,0.051794522055508295,0.041024260062194146,0.04254076251034087,0.027303696174535663,0.04348036945660933,-0.031056798633330173,-0.04233182778199666,0.02388792643626589,-0.07102410628730088,-0.09317224919434534,0.05787232228137161,-0.013442329331442526,0.0649718124384924,0.04564922350569168,-0.004609691678399285,-0.04828970291427465,-0.07392044495229594,-0.05678239701294881,-0.07041529095880848,0.01640624728175828,0.01208591114763066,-0.016103330452219282,0.009746814432381708,0.020469747647377547,-0.07474185601650794,0.033258257844719884,-0.04115278134548946,-0.04357336700857034,-0.09957196879733748,-0.09890294470450209,0.0671167253880554,0.036602805581469056,0.0,0.03094487822818109,-0.07685483140699402,0.07353197960420593,0.06818076487180226,0.05796293823297508,0.036866351847624934
Chloride (mEq/L)_value (mEq/L),-0.10403482194856348,-0.10285558433319954,-0.0019407388094705143,-0.12341514885331954,-0.04500736358615441,-0.14618024436048146,-0.11948570762108071,-0.11876837104096892,0.035215400464637885,0.02757752748627836,0.05378351247667831,-0.015918630808356128,-0.032203410105167224,0.0063801839893605225,-0.10399143006036975,0.12187742557171746,0.08214238463190285,-0.002498155780824697,-0.032416859874252274,-0.2144412358013677,-0.10136080263607072,0.08854615150521813,-0.019160548394263264,0.058288677980348126,0.10510424409459306,-0.015729168248392652,-0.2562828569874905,-0.2914064367492086,1.0,0.060763066352820555,-0.20726055741113134,-0.005919758229219381,-0.14169782523248153,-0.030281529046804822,-0.13645399664426572,0.14707170164438518,-0.2880279192019873,0.36273394014095556,-0.1929125326680665,-0.07570446557966988,-0.010035048856481096,-0.033231934051865045,-0.029921757237440585,0.02598270448361641,-0.0007199743472419984,-0.004254551847898663,0.04918857222835992,0.015478819159678458,0.096629523026184,-0.0712600832646541,0.012141011394482147,0.060968371089867766,-0.05995410291488137,-0.07422450881069623,0.017644650689808392,0.002235095315424893,-0.04263825178464661,-0.0741824387271228,-0.0410760209113345,-0.010408639724699308,-0.008018484342047619,-0.031065337992607987,-0.017272730741896482,0.05248989656032112,-0.08224929136719429,0.031756221906860664,0.051341802929890275,0.094977378544367,-0.01201824603725534,-0.0639473649675504,-0.06161459918351442,-0.06509581738097313,0.02285388369825074,-0.027643358701036135,0.058815156880706536,0.014513043057670224,-0.04360206463335624,0.02382823570949232,0.016784152173185487,-0.018014625396720624,0.02036070461371504,-0.09390957856141599,-0.05059021334494853,0.04591483065067164,0.026632755647654507,-0.048550899769106114,-0.08058946992306729,-0.00928719478846033,0.0068754977594565015,-0.01678616512982958,0.014193022087028133,-0.07312090795410983,-0.0064903538702761,0.07632899808754215,-0.024531208825311256,-0.0008580212297125228,0.004471117847387816,0.05145590331902885,-0.06339941453836502,0.044041366750849395,0.03752128512959981,0.0,-0.10079543478188221,0.061217733897571486,0.010551943289019435,-0.08885533964821926,-0.05987229112843415,-0.031193447258863315
Creatinine (mg/dL)_value (md/dL),0.0708147829958791,0.2187638377677184,0.12980441847562943,0.08341259749029496,0.23791894177912679,0.012178073038424529,0.08537620608087709,-0.02131724901028957,0.03468887019788808,0.08852520659552131,-0.022216344511009657,0.09127481594682559,0.053248560112913686,0.03622916530571297,-0.031177491678036177,-0.008571972859227846,-0.1972475166239459,0.08509727168742832,0.10118768788679895,-0.24336212770099205,0.0981550106016703,0.3922525435487383,0.01564909246551674,0.002972846916793417,0.22266892441874114,0.08695609440613336,-0.12776201210831234,-0.20260843386493513,0.060763066352820555,1.0,0.2075232060797475,0.1656435050457242,-0.23287578186814362,0.10621371016076368,-0.22143769188727966,0.05846218277299053,0.022986524649751396,-0.09849320346793433,-0.22639832450859432,0.07540207671695828,0.04860487790811586,0.05735248806648908,0.008462543555475906,0.16798146450153575,0.05966840055739564,0.04605530731920941,0.03300021835514218,0.020363569538210304,0.03392519041202105,-0.19218580783892855,0.04367220270738627,0.08996569761394958,0.04079581144163944,0.0565208813761282,0.0007006843047975518,0.06673235501413238,-0.1499346568196286,-0.1069600137392785,-0.0673375281866355,-0.0586663198530306,-0.07171277660109976,-0.08420315103863146,-0.07916079934387317,-0.0675012490565786,0.08484737083206902,0.05463526654856773,0.10097331494676036,-0.017575089410405455,0.07216026650793983,-0.0662271842272221,-0.06756999941255094,0.052018736345158294,0.07131881304237164,0.10929843025071603,0.10264351731779006,0.16881151391585592,0.1174224583656011,0.1727165005368746,0.1696056179748253,0.09213456139737124,-0.023523233857076165,0.01779991297755514,0.06428259928059858,0.10992629119082711,0.1387564246819696,0.1126629494067506,0.16125115690438596,0.2290900157094549,0.03375212269542679,0.09524662456332723,0.01720520430092358,0.08720333242298768,0.0826599528889601,0.14261206034053864,0.057360637868659206,0.06619722682627276,0.1230753753828695,0.27419056977063616,0.23561441182002535,0.08498401516128731,0.019220954912788087,0.0,-0.051132044746809616,0.023149430339965475,-0.1014193847830494,-0.10614390047470265,-0.060169255483144175,-0.12311396586992307
"Globulin, Total (g/dL)_value (g/dL)",0.36208434954908636,0.2350689563945198,0.03625240856707562,0.35064625728145343,0.15149284462724236,0.15119501014159817,0.4091958306719167,0.14964603132400706,-0.08994022992934145,0.021747031961377675,-0.08875440333075271,0.1492467457543313,0.1349160428806816,0.08630854978516651,-0.18607802545963956,0.06210112595744201,-0.7134338932904976,-0.014312752809594499,-0.0367300499804034,0.09831698026433454,0.19771147217609567,0.09451689332820139,-0.11535807854738085,-0.18655432768724076,-0.029763542074237082,0.1373746638602725,0.06805407969577468,-0.10194652858719998,-0.20726055741113134,0.2075232060797475,1.0,0.12476041004094096,-0.12468519363741437,0.10951012409495094,-0.035968048652888676,-0.1275321122334006,0.7746076651682,-0.2562929163251363,-0.0053409143673840715,0.09909613472976071,0.06379208075598937,0.15726949291055659,0.12888259862348056,0.024553327093008184,0.13807939665536198,0.0025433169677429547,0.0810633181283706,0.0456245559700984,-0.03177281301718995,-0.1967218847043495,0.062052768819906866,0.10441048257159677,0.1361519005835348,0.2514467798123969,0.0151431213990581,0.07626410985582785,-0.04446381208843725,-0.06744894088188576,-0.07292853849132303,-0.20022806620892794,-0.017662956595525612,-0.08400900991999595,-0.1932497190026493,-0.16797017428628058,0.32583557397262886,-0.07506880107025032,-0.08418094504257194,-0.27585391242268464,0.06291569353768657,-0.043530033456964656,0.09420060198511943,0.01694704252306537,-0.037724011823573364,-0.029480119170193192,-0.2027514761093732,-0.05068759631473625,0.10733598355712966,0.07796241086220809,0.1302007399009999,0.028978280931365716,-0.07693754418407853,0.018712811904429135,0.05643013009378293,-0.16447385612651555,0.01896371851175798,0.1340393267656125,0.1967515295786068,0.13526039674794316,0.021843177426024932,0.025928654289434572,0.006347738650228171,0.18902864171062062,0.004964074476230215,-0.01307503942464191,-0.002685071949054624,0.0630138933730752,0.053319051020396434,0.09618014955097501,0.22260745763550066,-0.019892304505670706,-0.013049591501013744,0.0,0.003429066098176502,0.011021594882466887,-0.26759462772871073,0.020435544035602004,-0.052151800947374954,-0.14078683446383478
Glucose (mg/dL)_value (mg/dL),0.2022156710218797,0.26205986714351454,0.10487813295692408,0.19312241115153841,0.21242867791957146,0.12382465955494926,0.18415715978696745,0.12862639071767504,-0.026378800698727674,0.0708603050356246,-0.0463058028299927,0.06049845347863591,0.06886642867340023,0.027238724558300446,0.05042778813951646,-0.12602440081042215,-0.08773151843793736,0.09275604781989147,0.08059919148871854,-0.06712070092235464,0.08885952911728646,0.2211525875366455,0.0842452578055533,-0.02607285717258508,0.16446487189115427,0.0765465716559291,0.0013331045477659466,-0.10052926353255506,-0.005919758229219381,0.1656435050457242,0.12476041004094096,1.0,-0.1431661137988646,0.1637052772798725,-0.1261658724050277,-0.006181668978380286,0.05869027876814776,-0.03667914858072202,-0.10608165461950872,0.17572677250319066,0.040086813814786515,0.04945820188149783,0.02536839801864844,0.11633450016475934,0.06866146262687979,0.015758795454049915,0.06057987846262474,0.052701790937890375,0.027013682039660362,-0.08993669654882586,0.04829872189510957,0.10877120963825178,0.07171464336487077,0.07428164739347007,0.054645790916274875,0.04347107678709471,-0.08606689181969812,-0.07268238431876532,-0.02321228297017478,-0.01445167193046245,0.007613810480893346,-0.00587665258922337,-0.057397594914487995,-0.04857047956015233,0.22395473907619118,0.021874826174238086,0.07963808369166059,-0.07421191720247546,0.19423885662355597,-0.012622572212245371,-0.06947949571654548,0.043213109564341615,0.019387231428306423,0.024079651626263184,0.06977402671249305,0.12635686327034665,0.05382333864536492,0.048836235058253664,0.12313399648763959,-0.03989847278021051,-0.03218799279122456,0.030772564847300093,0.03564775353206784,0.03165719993469204,0.049245575355560685,0.10013148503189206,0.1725442443033206,0.07982921314732859,-0.02800295160331191,0.01796816238427828,-0.011645588718118022,0.01158349586584632,0.027518760225503033,0.061400755649707484,0.00720295130659805,0.012007710734672217,0.04039589737832601,0.03269324856266828,0.20405233836535014,-0.03601946884957626,0.06778759880334274,0.0,-0.06148909639035827,-0.008698688020597018,-0.031710373122593664,-0.07234927759852533,-0.049876952750516644,-0.006624468046159547
HDL Cholesterol (mg/dL)_value (mg/dL),-0.19115685046546516,-0.2602978703259202,-0.20744326570945046,-0.15831324637859068,-0.21758059905288019,-0.029610036596534623,-0.20170662796673391,-0.07647414111547694,0.09951305953883291,-0.04946621955167173,0.11256482662109317,-0.09101293714407484,-0.10038749560614037,-0.04461598174752908,0.1408726758151882,-0.007465358601487454,0.12317147012071841,-0.15451503933460392,-0.05622023541655576,0.22130305738330197,-0.07583006851971547,-0.22042625155051696,0.10942480172466615,-0.004458549612640773,-0.2958609990137956,-0.14623900122139263,0.16732133869752067,0.27616462216106447,-0.14169782523248153,-0.23287578186814362,-0.12468519363741437,-0.1431661137988646,1.0,-0.1455916213922905,0.4635454332334905,0.10459403927265566,0.03274277371639108,0.03230408664328582,0.5539350166884027,-0.0055872169309731145,-0.058608394852019255,-0.08009468669189633,0.04375492355897585,-0.17375443815190053,0.046379183183728315,0.0187598455035125,0.08534914126959853,-0.013330172574199977,0.102166118556797,0.2254256806120239,0.03471216569437113,-0.01783225128558215,-0.01563204384830133,-0.00549980297874952,0.06505249702716522,0.013406720973426411,0.21548014003555674,0.11057429700110062,0.04889377917272327,0.12537552811418573,0.062082199603247935,0.04180971748898874,0.00877276927163252,0.12233380838546223,-0.2499844053561887,-0.06441126172359565,-0.09876072329478287,0.19087313940962386,-0.07826185830331997,0.06948638937647186,0.09144029390873833,0.028052723223689832,0.012547674418753109,0.019840974312816242,-0.000807866411472,-0.043890833320009634,-0.011096735728578624,-0.10291537315116817,-0.16623175965983414,0.047230274707553026,0.07327319315800988,0.11367428501373085,-0.0275726073224219,-0.008990494583291295,-0.118041498150797,-0.2101758320532976,-0.27763106438775753,-0.17220830288628902,0.05347100955449267,-0.004384323227148981,-0.012233770781733731,-0.14859089633144884,0.05926683682418021,-0.117406057520754,0.041198347314140814,-0.057367637577685884,-0.058855356311331486,-0.12666797464508636,-0.33405719334223727,0.07298138521245502,-0.015245062441716516,0.0,0.07210670402894027,-0.05484896334501154,0.1872261494921237,0.10030190106985552,0.09281713818364472,0.10175730124585897
INSULIN (ng/mL)_value (ng/mL),0.1976064875744609,0.1784808875688353,0.11612977324989492,0.174072578238648,0.09419429764835732,0.1671477343931099,0.18901953346495534,0.16840880008491163,-0.05316480091825263,0.07484462220397609,-0.03827160392998403,0.05459873417497503,0.1087139230431546,0.07350165656675627,0.08147875765864046,-0.14628168398089006,-0.08319423435781048,0.1689352956255734,0.08278557579213736,-0.04842946976748505,0.08517884319511274,0.06007757846268871,-0.03846714803486652,-0.01691478275905962,0.17879365664969743,0.09995237874565278,-0.02606246180383974,-0.07111540710006041,-0.030281529046804822,0.10621371016076368,0.10951012409495094,0.1637052772798725,-0.1455916213922905,1.0,-0.0576324275775668,-0.04643308944118066,0.05094764361191895,-0.061413222563986965,-0.048744291065047476,0.10910182383240721,0.05274216811774288,0.08797379592469666,0.014386713723875899,0.05107601512025464,0.0013707790537844959,0.028675767185393296,-0.01916337338433235,0.017586428649079167,0.01616710330142994,-0.047198470911930114,0.053779777281968526,0.012318949616878565,0.03971017510335995,0.018420100196092363,-0.01403235492866431,0.026134830513071885,-0.0659933472459074,0.01605597391987856,-0.002141542057399218,-0.006090634912332276,-0.02960191228532321,-0.009343787437917726,0.009244788274152323,-0.06440343658792005,0.1885772242763189,0.009218743140719167,-0.043988502036436235,-0.1695535724154178,0.03815128647572288,-0.0026193384619451585,0.01356622110760218,-0.05836278428443134,-0.04974906389635151,0.005460272206921562,-0.05064232679846817,-0.02171151873513295,0.007517281695021946,0.034258214542915666,0.01957728909825597,-0.012188700044333105,-0.010152725449866614,-0.0034659763130489058,0.01804177035603774,-0.015345886287179313,-0.0034290504633100946,0.09224138059970786,0.0836326373485499,0.054019137601214344,-0.014278638891589833,-0.03353335538517298,0.0007238359198325664,0.0711970593155362,-0.030548136785410022,0.007880989182907194,-0.014679538553047993,0.019893989794190544,0.03135172724434304,-0.029833168262011343,0.13778250361866848,-0.04700690434477973,-0.09086054064327094,0.0,0.059223679448217735,0.03987040873357193,-0.04402843794083978,-0.01745686221766037,-0.0013943698511810763,0.006252707243638615
LDL Cholesterol Calculation (mg/dL)_value (mg/dL),-0.01908531082658746,-0.2469452047524903,-0.1293683592417688,0.027143134729082457,-0.31265709527410035,0.08349391369552762,-0.019442575802509972,0.005468295322808379,-0.010742352934200339,0.013619773982813001,0.07114259359149265,-0.10702995875562804,-0.07259802972767984,-0.046816666732297146,0.1310707516052291,-0.03493024144467948,-0.0037723507492182545,-0.17329671714296252,-0.11753115269879412,0.055477911914214625,-0.08398496234388199,-0.28338264102830196,0.038684359448472365,-0.1395430278459227,-0.20555283090756074,-0.06730971174045905,0.06979902931585887,0.09551865939028398,-0.13645399664426572,-0.22143769188727966,-0.035968048652888676,-0.1261658724050277,0.4635454332334905,-0.0576324275775668,1.0,-0.09087427398052796,-0.015684202254220906,-0.09247336726621422,0.8904231361525694,0.06017277279175794,-0.03672463008861248,-0.0049848090324006835,0.04265796506028917,-0.2744350578953334,-0.09071485166903122,0.021731089105729694,-0.12911913242894038,-0.026917861400577347,-0.03618912735697409,0.24904236181263867,0.0064018500811781325,-0.17554589796850623,-0.013397810715951003,0.05389187304890851,-0.07109240483103031,-0.0023488292489205805,0.2669876409788286,0.12013462664032233,0.11696343005584936,0.11812468694702769,0.09545074928121042,0.06192616906321673,0.06391523474332982,0.08263641132709026,-0.1636750439968702,-0.07817426062102516,-0.12768062331337418,0.1358717676494053,-0.022875121674060733,0.07297826696775662,0.07934727616099344,-0.1105018429923363,-0.046839067009723116,-0.03188056471767783,-0.12363346689447033,-0.1171173815446898,0.009802933103026835,-0.1091879551611265,-0.18417235263296824,-0.008472162859286361,0.046534358639560146,0.07096326681717051,-0.03483189344609669,-0.11956178073113025,-0.13478387663312036,-0.10021693547645436,-0.2083053799526557,-0.18604439683970314,0.02215130362575578,-0.048379852774138324,-0.024307625649152335,0.0002629290268455779,0.049661706871112765,-0.16049913991796344,-0.014728454265827409,-0.05745158084046992,-0.07079688184369609,-0.17618423828419827,-0.3608429483437312,-0.03528351326161997,-0.11758427547430815,0.0,0.1743771851719948,-0.04878634496686208,0.11169108444478917,0.13595806426185914,0.11017685506203466,0.13617094323048937
