,heart_rate_mean,blood_glucose_mean,resp_rate_mean,stress_mean,blood_glucose_std,total_steps,resting_heart_rate,total_kcal,sleep_light_hrs,sleep_deep_hrs,sleep_rem_hrs,sleep_awake_hrs,act_generic_hrs,act_running_hrs,act_walking_hrs,act_sedentary_hrs,A/G Ratio_value,ALT (IU/L)_value (IU/L),AST (IU/L)_value (IU/L),Albumin (g/dL)_value (g/dL),Alkaline Phosphatase (IU/L)_value (IU/L),BUN (mg/dL)_value (mg/dL),BUN/Creatinine ratio_value,Bilirubin Total (mg/dL)_value (mg/dL),C-Peptide (ng/mL)_value (ng/mL),CRP - HS (mg/L)_value (mg/L),Calcium (mg/dL)_value (mg/dL),"Carbon Dioxide, Total (mEq/L)_value (mEq/L)",Chloride (mEq/L)_value (mEq/L),Creatinine (mg/dL)_value (md/dL),"Globulin, Total (g/dL)_value (g/dL)",Glucose (mg/dL)_value (mg/dL),HDL Cholesterol (mg/dL)_value (mg/dL),INSULIN (ng/mL)_value (ng/mL),LDL Cholesterol Calculation (mg/dL)_value (mg/dL),Potassium (mEq/L)_value (mEq/L),"Protein, Total (g/dL)_value (g/dL)",Sodium (mEq/L)_value (mEq/L),Total Cholesterol (mg/dL)_value (mg/dL),Triglycerides (mg/dL)_value (mg/dL),Urine Albumin (mg/dL)_value (mg/DL),Urine Creatinine (mg/dL)_value (mg/DL),clock_visuospatial_executive_time_value,delayed_recall_with_no_clue_time_value,digitspan_time_value,memory_trial1_time_value,memory_trial2_time_value,moca_abstraction_time_value,moca_orientation_time_value,moca_total_score_value,naming_time_value,repetition_time_value,subtraction_time_value,cube_visuospatial_executive_time_value,lettera_time_value,trails_visuospatial_executive_time_value,moca_combined_mis_score_value,memory_trial1_value,memory_trial2_value,moca_abstraction_value,moca_orientation_value,naming_value,repetition_value,subtraction_value,Rate,PR,QRSD,QT,QTc,P,QRS,T,Age-related macular degeneration,Arthritis,Cancer,Cataracts (1+ eyes),Chronic pullmonary problems,Circulation problems,Diabetic retinopathy (1+),Digestive problems,Marijuana user,Dry eye (1+),Glaucoma (1+),Hearing impairment,Heart attack,High blood cholesterol,High blood pressure,Kidney problems,Low blood pressure,Mild cognitive impairmen,Multiple sclerosis,Obesity,Osteoporosis,Other heart issues (pacemaker),Other neurological conditions,Parkinson's disease,Retinal vascular occlusion,Stroke,Type 2 Diabetes,Urinary problems,ABNORMAL,BORDERLINE,NORMAL,OTHERWISE NORMAL,cube_visuospatial_executive_value,fluency_language_value,lettera_value,trails_visuospatial_executive_value
"Carbon Dioxide, Total (mEq/L)_value (mEq/L)",-0.09786305371324756,-0.026252624781413082,-0.12754739293284464,-0.10240368734591973,-0.05454753689372911,-0.07067935599030174,-0.08996410641009664,-0.06416884685776489,0.04841085983640521,0.02510071711365046,-0.005459711950350452,-0.08247361105149195,-0.06246291204544462,-0.026337461568454307,-0.05697360200744884,0.08163847022054803,0.16314053880963872,-0.0009247926645122258,0.051010781784422504,0.16219802842326914,-0.03132360878523526,-0.00551326231532548,0.16868815825447575,0.05379999851921009,-0.17038492625954962,-0.06376394096537782,0.20410174313064305,1.0,-0.31105302083147773,-0.11994850598280327,-0.08575229325079699,-0.014599653725051457,0.21885475917590178,-0.10322605017461102,0.02740950885385161,-0.003054688958215718,0.02463012222259291,-0.010937153533607996,0.08492071637732122,0.0010718111564666352,-0.06750853988399876,-0.13386181958610496,-0.058554416282388694,-0.0487935114659686,0.0746614143316416,0.01634763629655994,0.0718114483857074,-0.04558676852770506,-0.030526688391594232,0.07428475512608466,-0.02744509406351354,0.009624183117638185,-0.04775726593459202,-0.0799332402246725,0.10544925272526023,-0.028943248630880783,0.03311267051473063,0.05573793452091242,0.034981503970789966,0.003441110732228931,0.0002590633724504858,0.0051337342904526455,0.04397147055811262,0.03871431352984265,0.042141508308469904,-0.055887318932522946,-0.0005635917613346517,-0.007846640278685906,0.06596186024208589,0.002239916692566487,0.09307186335279796,0.06722212833739251,-0.03159357336364055,-0.012702056656001326,0.009104508343336686,-0.008661398150296274,-0.029084042540823984,-0.0701431493437084,-0.06929992089414784,-0.015857266081043472,0.04833548328849853,0.041912252278600966,-0.0479040441322866,0.009595176284809936,-0.059651657507979634,-0.0618193051826017,-0.11573497956641134,-0.07589323787422962,0.006071551700632306,-0.03055683046822027,-0.022529054588527695,-0.10624331673790786,0.0007215439591505528,-0.06497946085367863,0.0003383675488386758,-0.02848276351955817,0.004651307328405468,-0.04628427664150897,-0.07984725193448154,-0.06452055342985044,-0.01813904809967894,-0.04266195488390942,0.02858912987660994,-0.013667255307615409,0.13122818425643484,0.03475354912346052,0.05994173895106663,0.07251556180486343
Chloride (mEq/L)_value (mEq/L),-0.006316887110993636,-0.15198418233672342,0.02931303274687702,-0.0008771661543960246,-0.10650262729796324,0.030459752062712904,0.0005998031315926452,-0.0035200835814556404,0.0026695696204051948,-0.05479500467209918,0.07083084544635045,0.007202354570495825,0.013252985098633874,0.008992058001884705,0.14175672090971725,-0.10641018674225068,0.05831932761351218,-0.06227381766130613,-0.1166384090767861,-0.29010393083050884,-0.04528466535090911,-0.08572994084185265,-0.046376496678255705,-0.019207623358176423,0.02069516341347735,-0.045969506816979575,-0.28318935950908575,-0.31105302083147773,1.0,-0.04783939884469735,-0.22094203111100383,-0.08890159809157626,-0.1742299224736896,-0.03516999428340324,0.00032223130348780116,0.0789846824993133,-0.3674597091787239,0.4254412919716633,-0.06179787183410171,-0.05381928772659777,0.05473518187950823,0.13961304486131995,0.09978171350225394,0.18779128448725466,0.011777675030083853,0.022700914944924034,0.05783184090451751,0.007941081749952351,0.13065909696944641,-0.1529280744978952,0.018497456737986626,0.04181397447063309,0.005575877389960011,0.01810161743889668,0.025896417279861313,0.05885208144882138,-0.1373493234569,-0.10243568259749744,-0.098172088113366,-0.04321673068850149,-0.04095556814488602,-0.04401879652767461,-0.105751621025219,-0.06260678905839966,-0.11586699453665783,0.06216450625878444,0.011829790090372536,0.049162559917156054,-0.16969205578641744,0.10928965846376112,-0.04135255515038851,0.08657258205415827,0.02821757905860498,0.006018430729544198,0.008681120411646925,-0.035222559896459636,0.028287666325455364,0.029862107581423686,-0.019623506638800664,0.015247877720697764,0.01754223012978345,-0.09320752078039782,-0.017473551943386026,0.036793176762171746,0.028549403050473685,-0.09969101250674699,-0.10549517508000313,0.0223151359268408,-0.024725045691201236,0.02764412232366661,0.01043807489850824,-0.06344681297976713,0.01036296814698157,0.05108206709810031,-0.017666638845041834,0.01805068811099483,-0.0174613929117803,0.004801391724663821,-0.12259800678436894,0.05645215100384963,0.011576758422797354,0.016850753598286385,-0.05219725039369466,0.04802995909545228,-0.07345189913115971,-0.10170757602945651,-0.06730973353284227,-0.05998034726137626
Creatinine (mg/dL)_value (md/dL),0.04649019940890502,0.1878231817411727,0.17863083746462252,0.03387585679468737,0.18601885393633544,-0.05125663381179158,0.07787895650744879,-0.04186698953003986,-0.034717969372251814,0.021249606342592584,-0.09539970410446472,0.12920166129870514,0.06177902857610578,0.031500269249026484,-0.11570122229138644,0.09727367628790067,-0.09384694133170383,0.06905254243007791,0.09605233011319564,-0.15335511511964325,0.05856743535020416,0.24783816561325553,-0.14461759624021683,0.04587638809475229,0.26175017453564636,0.13517695036326918,-0.09435951765032123,-0.11994850598280327,-0.04783939884469735,1.0,0.04216602325480603,0.17306657889969895,-0.23519106256385441,0.15984860092487244,-0.22814211310752341,0.0044449235082899465,-0.04394150184845258,-0.11510298600612118,-0.2632392727850315,0.13064484779478547,0.0566635256516264,0.11300321863886777,0.019518654115340827,0.2142562196936562,0.05223661682509389,0.011665576953768885,0.0022750532362290896,0.0967075441849737,0.07893282388641747,-0.2243810392752808,0.046939091026232435,0.0797789183748311,0.07908547259523713,0.09443577367809422,-0.09383013496680917,0.03585920434713096,-0.16033337835499895,-0.11733173540447234,-0.11743211709754865,-0.057962664131711014,-0.02340242832212005,-0.058411313907056166,-0.06316576328882037,-0.07464709383842262,0.11359106332939664,0.1603950170899598,0.1229143299433505,0.019052739407604498,0.18566954095370364,-0.011776043005716037,-0.11055080423216714,-0.05725986685252656,0.09642127593799847,0.15304401951069352,0.03336251519090032,0.19267436698364337,0.10679078403118968,0.09567381972299431,0.1680327106848954,0.04211821038596434,-0.10743854595152362,0.02737728930308812,0.061493536530841796,0.09684918382057124,0.180007517924982,0.16101041415740083,0.2732369218068867,0.18050129431899653,0.005320180448870925,0.06175507733127474,0.010774780249382892,0.19003838928352051,0.046644861086556126,0.12054901300740067,0.020704214272201708,0.01626326309533361,0.016648130356833973,0.10936407472394978,0.2684171959972792,0.09451443108495458,0.11150533449480553,0.02631968022114759,-0.07744455312351617,-0.045897683301921316,-0.14458544511116014,-0.07460189181692285,-0.06620592713443435,-0.08902306253068346
"Globulin, Total (g/dL)_value (g/dL)",0.3941771875273951,0.028004550490722327,0.08176923872239007,0.3003443244971321,0.018426442750452656,0.16847663929395923,0.35567696956768896,0.17971844134640602,-0.07993797178581925,-0.03803065157751048,-0.01224348754916296,0.11593625333982105,0.08687682097033708,-0.01067825547989841,-0.11959284091636958,0.037886202322624296,-0.7699494177221604,-0.035389689106275025,-0.019162783144251558,-0.015924410419424596,0.2162711810285066,-0.12314467276244886,-0.27886351866922027,-0.19109422229198053,0.07299152697033714,0.11984410988908518,0.1300284422140099,-0.08575229325079699,-0.22094203111100383,0.04216602325480603,1.0,0.04571877819372706,0.06328393750898857,0.12732735117979682,0.07479703181407442,-0.009776608725219278,0.7677378381242861,-0.19647544899200206,0.07361135946826672,-0.051418861711026116,0.02847581149446009,0.20147606606472257,0.1717458992865007,-0.02524301711061201,0.11184982026906659,-0.017481498115268928,-0.01918822298510661,0.1130138208398455,0.00881256026371523,-0.17001498297671078,0.06107468869461024,-0.025680138379753636,0.2767292542134146,0.32331833615891314,-0.0020635163186064737,0.10514005836308545,-0.0021970292225513485,-0.07481884429280959,-0.06893668746705288,-0.16874711986417062,0.04929019642088626,-0.1128963368603763,-0.11908946396089586,-0.15416950376930602,0.208042228940219,-0.13647734067518408,-0.10505292942554083,-0.1974847966730655,0.04148645788334666,-0.019742828307836562,0.026993708668674826,-0.11918066362894596,-0.017280647260097953,-0.0730487530880411,-0.21383140007280474,-0.17598733459161986,0.017276027578014594,0.01150508845711338,-0.0014440120699436333,-0.022116486092566282,-0.05883299154122988,-0.07010004356147467,0.006010678566451836,-0.22599628229785831,-0.002101900038426043,-0.04312724153202389,-0.00752450084649854,-0.02253629288348186,-0.009623132972605145,-0.1026780900401166,0.0019222610325457768,0.20483819249374502,-0.02699330737735609,-0.08962919331181869,-0.07105220291830458,-0.00016866985670672082,0.009719595599570818,-0.02348151215726495,0.0179791771109759,-0.037385453154212364,-0.06510316491758708,-0.0056602377980707495,0.03044649699029604,0.03404491112077648,-0.29630753234605406,-0.09827905214953217,-0.03333030639541209,-0.16686552884356937
Glucose (mg/dL)_value (mg/dL),0.16787679166492678,0.3069153591572955,0.0868537557551901,0.14914294179060794,0.24561655742807595,0.004638937325437284,0.19428077743036148,0.037392195712784626,-0.05323456297681541,0.05416426313788834,-0.05824952646529595,0.12158854676004233,0.0655675724548137,0.03145878784174189,-0.12184297624827464,0.07096623610084841,-0.024303306524820097,0.11002978516122695,0.08696421435389748,0.05746434042564631,0.03838382554493009,0.18877624922145816,0.03549217051088089,0.05393356024422907,0.16367592677035223,0.11911499872883759,0.0534552901778825,-0.014599653725051457,-0.08890159809157626,0.17306657889969895,0.04571877819372706,1.0,-0.14229662272669816,0.14943929024093242,-0.04430394116059751,-0.021927287042417802,0.09240235928730015,-0.06263998449073553,-0.06248717194143424,0.15422043099618474,0.05885828854458631,0.03965576775113907,0.010509424695084434,0.1096831617828483,0.14306875104173547,0.04888579565516787,0.15712940414431414,0.04797725153426587,0.05266582507353677,-0.1191416872015315,0.07255341187551574,0.1477017394295613,0.0625636408592906,0.07002246730829031,0.061696813452296016,0.031473118734021935,-0.07613099022953938,-0.0852620436290112,-0.03374482966058148,-0.04845285927978303,-0.023408400793238096,-0.06102915866144689,-0.13336866289122304,-0.016321351313046295,0.22791686795720584,0.08900807516361257,0.020118804726218645,-0.14468953680779922,0.14908264986769604,-0.05046467809296305,-0.0009490794259144093,-0.026973300574607322,0.057218100016227534,0.04415790892385033,0.034112661697139675,0.16760758975541065,-0.005233030452771341,0.028576473748871317,0.11513464653647501,-0.050647526749186905,-0.07905776486846895,0.06339510536945754,0.07728636292679925,0.051295364693273976,0.09203671651185313,0.15044286825377387,0.16193457277172565,0.06673332664508873,-0.08027791968123746,0.03148060689951042,0.022846922163501864,0.07668006027963349,0.026415686445134295,0.03751672883127613,-4.230314981616015e-05,-0.00197424610274211,-0.0034976278941420687,0.046245112650234704,0.2585362537934006,-0.003175890374421475,-0.03370052708420695,0.010811958505638108,-0.01506733909158416,0.05214327953299818,-0.0637457039698254,-0.054768335080740194,-0.06050533701392561,-0.028855045280677553
HDL Cholesterol (mg/dL)_value (mg/dL),-0.09557790451494891,-0.14109701202902647,-0.17995813774115657,-0.08648684743071357,-0.16370054480563195,-0.0219641817641052,-0.10152253943634143,-0.03174552165663094,0.06424018577821501,-0.002603257189316152,0.13644471317852155,-0.10752839227434757,-0.0785303017186373,-0.00998324934146782,0.030250949059717314,0.011596790826935518,0.028279334269532108,-0.13249305927140673,-0.03308957530332003,0.10912717510027765,0.04469038136065311,-0.13107764189584567,0.2031672077855532,-0.015723328151577835,-0.3285365345291113,-0.09857769287724527,0.15855811806134168,0.21885475917590178,-0.1742299224736896,-0.23519106256385441,0.06328393750898857,-0.14229662272669816,1.0,-0.18020292237253038,0.30665449984809856,0.09304856489489173,0.11448471933795239,0.04237982825149816,0.4608791388793935,-0.087912202357216,-0.02526967786815552,-0.15912131460108084,0.031040861456111447,-0.2898043666220759,-0.0427824898777379,0.01699282466990689,0.055875311281326764,-0.0002328255893543325,-0.029218409034541145,0.233251363152591,0.03779094319305947,0.03352004230193824,-0.016878769891262236,0.010557237333008939,0.11718493153724835,0.05779778340484259,0.2528739950190833,0.0664258870590313,0.08940025654923206,0.025911514638609582,-0.02506896949927735,0.0648525844503823,0.06424794067655974,0.08700050729113173,-0.1810679541762442,-0.09341856131543572,0.0006596690318091835,0.1412351906595242,-0.07132018103967021,0.053474016979158434,0.07899810825403764,0.13858486809349135,-0.008461594748380624,-0.07016862665040625,0.023289989327604826,-0.027057445021406785,0.015158502013799261,-0.03518500655063022,-0.0840192718305956,0.09145750718315832,0.07643697426452781,0.13437888073134782,-0.00801799978700253,0.006746194679216076,-0.12560697660008513,-0.17874167420243156,-0.2424194317748508,-0.12286231154148844,0.10759675187291375,-0.011590959467875325,-0.012563806536437825,-0.24035670667934125,0.12877268405204412,-0.12892540120356402,0.0872029506511471,-0.010736699539981442,-0.0007299687304211328,-0.058111992977513585,-0.2924341941007786,0.048402544702549226,0.11039032253180875,-0.030883163503781275,-0.02273242664709353,-0.10556523177909231,0.16073539961842692,0.12015883185086086,0.0775214451773462,0.0716386510823297
INSULIN (ng/mL)_value (ng/mL),0.19455175196129212,0.18549478105285605,0.13218445555414024,0.16132010697898752,0.20741643542684743,0.08216678446794665,0.17475097233713252,0.0982755051790206,-0.03972222324042115,0.026501676773560422,-0.060199086976473,0.12333323211581099,0.07388036500329603,0.04417967931733231,-0.0287311970372469,-0.01407485888607103,-0.11959071064439178,0.105096739714466,0.07610205032161384,-0.0054001506319978545,0.09833809932489807,0.1297556703010584,-0.0872632173965045,-0.02503341026947863,0.21799860831103793,0.0983228087574762,0.04420885424530024,-0.10322605017461102,-0.03516999428340324,0.15984860092487244,0.12732735117979682,0.14943929024093242,-0.18020292237253038,1.0,-0.059264834026414075,-0.015066728222578396,0.10884990438164407,-0.09372415471791495,-0.10180947114214482,0.10378420489090394,0.043090753105310756,0.13450573368051044,0.011022839776398757,0.13798918972558807,0.1069845418359006,0.019396982945087248,0.008078555147405754,0.0594975779814197,0.049887809714413846,-0.12460763463994017,0.04426387212318148,0.028386975366139256,0.06963234916486949,0.06635376086901486,0.0018544665074254857,0.03414384043126407,-0.12640564477836672,-0.04193133960354338,-0.05234826972520218,-0.0280113359144605,-0.026473069817243795,-0.05899740627162807,-0.03858245076013544,-0.0731546475617309,0.17909408514040923,0.025126489028286784,-0.04060068192868987,-0.11173837064881777,0.11863880897758904,-0.04889763583865047,-0.03323797805783837,-0.09259463093499022,0.011695308333773554,0.07107796727868168,-0.021214756662739417,0.08414715760707143,0.02628873543225549,0.03734464229885632,0.05083619371204322,-0.006089771899383323,-0.054018023483862,0.04717267484524452,0.03918579835907804,0.007352556313622636,0.03245394480850336,0.13228638588112843,0.15902941491296685,0.06928788627423711,-0.03750553786586021,0.021479018022655224,0.022032952630601628,0.1514191584152604,0.007600276647181825,0.0407073295404209,0.003792854569169698,-0.012661384037225281,0.003468329373810987,0.016242669954937575,0.2359437512855267,0.03702584710492932,-0.10100529991375856,0.02184734354590707,0.054283544842405225,0.0426772266492502,-0.1302436631470861,-0.03266323420572664,-0.010743390727201122,-0.05170559682410649
LDL Cholesterol Calculation (mg/dL)_value (mg/dL),0.00543818748103632,-0.056495294380281794,-0.1552021424869984,-0.005124872185234057,-0.0574481672956993,0.044193570714537875,-0.01796516579009168,-0.012993486790424431,0.07063150591575432,0.06675686626196851,0.08340316977509629,-0.06358538047758092,-0.030655485274622363,-0.016896029888863393,-0.012817278368261851,0.010320100950336449,-0.031109179288597345,-0.12349265451429306,-0.12258039738477225,0.04593953679031652,0.08047150242333745,-0.23411149030052159,0.05917781679777374,-0.19623059338769896,-0.21514938396208988,-0.05183778041349186,0.10268289797092137,0.02740950885385161,0.00032223130348780116,-0.22814211310752341,0.07479703181407442,-0.04430394116059751,0.30665449984809856,-0.059264834026414075,1.0,-0.08556215914240232,0.06736119865778159,0.05936084268406802,0.8862775844477547,-0.0017889344250253511,0.012362736184597616,-0.022087315715025185,0.13570591767319798,-0.20437994925893269,0.07240164842481989,0.022339181493686723,0.1409580204743195,-0.00012228083830451747,-0.04425349796938548,0.17520968285517918,0.06467030469669922,0.06544495713836318,0.04439260422376921,0.06054886722429619,0.10948971905757955,0.09263949605333967,0.17318247037718806,0.04428299128114821,0.08364867266935584,0.05046466252920061,-0.027408070552184728,0.02503575409859793,-0.01850903914023796,-0.03649268440287844,0.01739497519362429,-0.17742562393372596,-0.17319720233611458,-0.00648309877893123,0.014294268860926915,-0.0048855078571056875,0.13142698124565094,0.019986350717290168,-0.08079596654297361,-0.1081739784604521,-0.14949065108872828,-0.09479216504571031,0.012439197742957884,-0.021664160342054713,-0.08284214833608848,0.010267883993701817,0.002956051767243067,0.08984091153084563,0.029546420393656354,-0.12984359943840826,-0.16045609745984396,-0.08415355987102477,-0.21453120129231273,-0.14341488999850532,-0.004417750694562296,-0.05122988965064662,-0.03600606394543073,-0.06937374893155315,0.12173002019498881,-0.20510416047629404,0.061231719881157005,-0.018096885075544335,-0.00801619630699014,-0.10285556510384725,-0.29250217905309184,-0.026492784714634787,-0.15653604936195153,-0.01982188225753059,0.13268938320769816,0.03373811336409932,0.07918807272954026,0.07639287328440766,0.06749925287214312,0.08735069390065908
Potassium (mEq/L)_value (mEq/L),-0.009912470675807718,0.007139667439659526,0.030301176497643176,-0.011657391731615315,-0.02795010045173093,-0.02628134391111863,0.011720732196793544,-0.03222573275257412,0.006737772211241106,-0.02258876846834971,0.049938093291966586,0.012378522555584314,0.02316876497270053,0.034632995234469124,0.02178795514740178,0.010395429934420095,-0.02370418617710199,-0.009428100076382225,0.019677207281236887,-0.03833430265973413,0.021567735103387935,0.043323304797664795,0.10587225598672836,0.05497344583314298,-0.036947597481405685,-0.028427856485035884,0.04909837361723868,-0.003054688958215718,0.0789846824993133,0.0044449235082899465,-0.009776608725219278,-0.021927287042417802,0.09304856489489173,-0.015066728222578396,-0.08556215914240232,1.0,-0.020987392463927165,0.06920365041285653,-0.061216002221633065,-0.006838709370619956,0.025301574153414417,0.0008223940283762459,0.053218670297952506,0.11241429833695801,0.08050849600422683,0.030025701483868118,0.035202303596657075,0.10041541919409329,0.11367109356355551,-0.11415373722892173,0.052208422047706336,0.07928014012034723,0.04047453296340114,0.010280148843970853,0.08156331400683697,0.06758592149697913,-0.06925459819546297,-0.06724946931754223,-0.07243967227348098,-0.09978391303261432,-0.04725449290989028,-0.05757492207876403,-0.07695303388932578,0.03078125366852908,-0.10698439769425475,0.06068934621470502,0.04798817336838359,0.07090744561933618,-0.04860677120643739,-0.043405555515744536,-0.01996844752753654,0.0018671797820329506,0.006272000999592097,0.05950549426416321,0.10634251979287264,0.08925151445207581,0.04152219572884339,0.020459137765746063,-0.01504080234699465,0.06340776032802796,0.04277687212895746,0.0638717271697353,0.0037952965378574063,0.1294598852207486,0.03908550068911361,-0.08459679688668267,-0.11104907012614243,-0.007327836784466701,0.05282996941918518,0.04640852356407119,0.0032267723218846935,-0.08536860044169343,0.08087042805047395,0.08056374427393903,0.07655569802616813,0.005209669386430147,0.022214779686564972,0.02765147582651935,-0.04908486026966914,0.0877881533688853,0.0017615046863864662,0.022050680504021224,0.063509248190867,-0.07208869300247696,-0.01828069532380971,-0.07535314597750414,-0.02650524295682831,-0.043339004777418255
"Protein, Total (g/dL)_value (g/dL)",0.2812559598612217,0.13888994798194562,0.0786536755132779,0.21184774051053776,0.10710254849397438,0.18660334380841467,0.23720898495451248,0.1923832540631462,-0.06054556442380422,-0.005837603159435535,-0.01748433975406799,0.018483143608499824,0.04899198917017369,-0.0009375625848152901,-0.04690316298454612,-0.03005639366925019,-0.46014616756872073,0.06812599586266996,0.07409658388509645,0.5428573886751377,0.19041648060312236,-0.09810876298010042,-0.14113171671987237,-0.06387060152657068,-0.014624144492271314,0.08529329660331618,0.3517171288616084,0.02463012222259291,-0.3674597091787239,-0.04394150184845258,0.7677378381242861,0.09240235928730015,0.11448471933795239,0.10884990438164407,0.06736119865778159,-0.020987392463927165,1.0,-0.17609122267094654,0.08604976141088722,-0.016570517170317253,0.015191850782033963,0.07963676357924777,0.11091081334382955,-0.11125864919884772,0.08175307868501902,-0.05660176480771676,-0.03600220565832799,0.09406057459837946,-0.04308724598535168,-0.08180930537828839,0.021128736134512723,-0.021467063220986904,0.2258372869718152,0.19058341796854844,-0.004184618577322371,0.04587941105224739,0.05832800612902369,-0.03537170233293736,-0.010852042185173785,-0.13963104083623923,0.03560628971780539,-0.07477884454184273,-0.10991719150804757,-0.07074526538976407,0.16573724912937146,-0.13593085685747963,-0.11837527672808391,-0.26131544556273484,-0.10359406735141576,-0.09891671558762398,-0.02354479852660366,-0.16422881860600708,-0.02930716788991831,-0.09196900932584763,-0.16565440861419536,-0.11680140359425666,-0.0799999013109276,-0.03123101707024733,-0.017440848896475656,-0.0480274702592041,-0.0401321695946868,0.007939241458820197,0.019908754571964758,-0.2008969615940707,0.00777557681909408,0.03347565842946705,0.012372008627162725,-0.06383582452487244,-0.004614777460545115,-0.09585888359989542,0.0025840076750632875,0.0775465154078975,-0.03800100572566699,-0.0684301755216992,-0.07305034652503109,-0.017027504938159285,0.008512181144873595,-0.051205198375547135,0.08493213683420012,-0.08293082500586747,-0.01552961641821218,-0.018399661743695568,0.0184939280567807,-0.006973865604168997,-0.1570420168669787,-0.011750804930688977,-0.007152804801097882,-0.09621651142716633
Sodium (mEq/L)_value (mEq/L),0.007358993585380624,-0.07418926756804965,-0.01721648173863017,0.011378275044809667,-0.07799307187093482,0.026772240746810887,0.028781282472896352,-0.01716437177814458,0.009037495437745144,0.02982810276875058,0.07723441437987086,-0.08466937520627693,-0.018081256907565544,0.011516829951343184,0.0717900627135234,-0.0348586552058073,0.14796218550118642,-0.059466523980545756,-0.06642276239974675,-0.00998038547258551,-0.03233202462240227,-0.07703995054866272,0.05464264621744807,0.06963761497710654,-0.11390063914957681,-0.06744458218090922,0.015414680569823888,-0.010937153533607996,0.4254412919716633,-0.11510298600612118,-0.19647544899200206,-0.06263998449073553,0.04237982825149816,-0.09372415471791495,0.05936084268406802,0.06920365041285653,-0.17609122267094654,1.0,0.05115816136358942,-0.046083598876128666,-0.006014129072998865,0.06481408374236985,0.09671047021021492,0.09862253749123062,0.0547481101016956,0.030587405088345423,0.12035298406521736,0.01694150960037596,0.10443366701486084,-0.10661166954362743,0.06506078838824603,0.10004010236572967,0.06295925241129116,-0.01683822379486117,0.03490282907474271,0.03833656461916014,-0.028612470979669343,-0.06884634582416037,-0.04188816711542325,-0.07001995849254797,-0.07923553010933881,-0.012171380058847539,-0.0963691705255474,-0.005851007513560504,-0.00547162352491448,0.08039789099862678,-0.01285861887563788,-0.07575865131681422,-0.15553873184275072,0.12430642461066072,-0.03197967920874343,0.122524607687788,-0.008499952012438609,-0.03623439129216039,0.008367364593410183,-0.019075470335584717,-0.028871803385308294,-0.04075151741666325,-0.029835351415611413,0.010292916580178375,0.06328214205733225,0.0035250144063891102,0.004534806918906214,0.028981815183069616,-0.016370927173601797,-0.0768093810854663,-0.13521089749500206,-0.018924204110429145,0.0172022973218019,0.0011625377135616739,0.021973955933323252,-0.1518083411841605,0.017141862724810997,0.03816662635950086,0.0022529323608028794,0.026178059891527578,-0.010753190573287056,-0.014145190729527822,-0.13213223365835933,0.012251163426809654,0.12657677062571548,0.0035275656560074522,0.03604470109593487,-0.18289478897441858,0.02824953933586708,-0.03515558157771301,-0.016123758815579394,-0.011911518195898115
Total Cholesterol (mg/dL)_value (mg/dL),-0.03001359869723518,-0.08214684789069586,-0.18973634530647923,-0.03212795110466428,-0.09529418586578015,0.04183074713965381,-0.055478671038388404,-0.00945766834473872,0.05570474665066589,0.05123288532091956,0.08982792953214484,-0.08286273286493283,-0.048155900106391446,-0.009250146851291378,0.018416845239587625,-0.013636664951015535,0.0007019028617170279,-0.12710731777212775,-0.09369757679702878,0.07227656496338826,0.07437853730530657,-0.22431388019276868,0.11813903861376329,-0.16386353529225386,-0.2796210898563081,-0.07149351061029567,0.1255228586224897,0.08492071637732122,-0.06179787183410171,-0.2632392727850315,0.07361135946826672,-0.06248717194143424,0.4608791388793935,-0.10180947114214482,0.8862775844477547,-0.061216002221633065,0.08604976141088722,0.05115816136358942,1.0,0.005539056229400008,0.0028153783110480826,-0.07936409811209047,0.11685773862095636,-0.2372846232650913,0.03980318953601807,0.039974358953265066,0.12507716802218413,-0.0035980134950909493,-0.04789362008887842,0.22297790224334477,0.052418995513345515,0.08082875897043737,0.02836182282676279,0.03797169801195604,0.12339428620843544,0.10185440054306799,0.19631489997472595,0.059513183910303455,0.0983227108876879,0.06152938952704056,-0.026417209948622032,0.054424944673782255,0.002803577701209286,-0.009897490336650303,-0.04367669232873767,-0.18403520428103862,-0.11345413958212018,0.0692918451864254,0.02820540897386677,-0.019034393051984726,0.10697162321700522,0.049871172833593234,-0.05970895220508054,-0.12292959523160459,-0.11374594023072403,-0.103164248832257,0.012784909442509972,-0.03992373043421926,-0.10050973242162606,0.02019236454212019,0.019812529664797095,0.09310545294190023,0.020087757768670167,-0.10512239357822452,-0.17533930689582183,-0.11896610354061492,-0.2460775107571724,-0.1602919046978247,0.02524448054247871,-0.04796745792717774,-0.04231402228934111,-0.1389209236622238,0.12109656033524503,-0.21586029702583867,0.07178588397700476,-0.012272696440485535,-0.015412332680827279,-0.09878046604981468,-0.33727040614932485,-0.02895713257395364,-0.05530647347017347,-0.04173097325800777,0.03444278428147932,0.02653526840006416,0.12270422813496618,0.10459990759390926,0.07840021595991949,0.09832286951748155
